OpenSSL-for-iPhone,"A script for compiling OpenSSL for iOS Devices (iPhone, iPad, iPod Touch, AppleTV)"
username,timestamp,url,sha,message
x2on,2017-07-19 06:47:21,https://api.github.com/repos/x2on/OpenSSL-for-iPhone/git/commits/10019638e80e8a8a5fc19642a840d8a69fac7349,10019638e80e8a8a5fc19642a840d8a69fac7349,"Merge pull request #149 from x2on/OpenSSL-1.0.2l

OpenSSL 1.0.2l, 1.1.0f"
x2on,2017-05-30 18:12:31,https://api.github.com/repos/x2on/OpenSSL-for-iPhone/git/commits/491c7ae2510710ac576b393959911549bc3488c2,491c7ae2510710ac576b393959911549bc3488c2,Update Xcode version on Travis
x2on,2017-05-25 18:26:24,https://api.github.com/repos/x2on/OpenSSL-for-iPhone/git/commits/9b5bf59d900f4ea2df815afaa2dfcc12331f8ea8,9b5bf59d900f4ea2df815afaa2dfcc12331f8ea8,"OpenSSL 1.0.2l, 1.1.0f"
x2on,2017-05-25 18:25:56,https://api.github.com/repos/x2on/OpenSSL-for-iPhone/git/commits/cb478bb451974d9db0decdd244ac15fc85d383bb,cb478bb451974d9db0decdd244ac15fc85d383bb,"OpenSSL 1.0.2l, 1.1.0f"
x2on,2017-05-25 18:23:22,https://api.github.com/repos/x2on/OpenSSL-for-iPhone/git/commits/39d1e04c7bffbabe8d728d79f4a2d8806f48a847,39d1e04c7bffbabe8d728d79f4a2d8806f48a847,OpenSSL 1.0.2l
x2on,2017-04-06 13:36:27,https://api.github.com/repos/x2on/OpenSSL-for-iPhone/git/commits/173110e9b414d7a8c2f62e20e94e876b6beb632d,173110e9b414d7a8c2f62e20e94e876b6beb632d,"Merge pull request #144 from bithug/master

Allow disabling embedded Bitcode"
bithug,2017-03-29 15:01:22,https://api.github.com/repos/x2on/OpenSSL-for-iPhone/git/commits/f77e6de9360f0ac7a1299a907d1aaff7ccc6b546,f77e6de9360f0ac7a1299a907d1aaff7ccc6b546,Avoid regexp for comparing CONFIG_DISABLE_BITCODE value
x2on,2017-03-15 09:38:43,https://api.github.com/repos/x2on/OpenSSL-for-iPhone/git/commits/f28e63c6562a63717413754f4c5192b8d3115eb9,f28e63c6562a63717413754f4c5192b8d3115eb9,Merge branch 'master' into master
bithug,2017-03-13 01:20:27,https://api.github.com/repos/x2on/OpenSSL-for-iPhone/git/commits/db8e598554dcadc3c4a2d6435c222b99f07e7a44,db8e598554dcadc3c4a2d6435c222b99f07e7a44,Allow to disable embedding Bitcode for OpenSSL 1.1.0+ too
x2on,2017-03-10 08:20:58,https://api.github.com/repos/x2on/OpenSSL-for-iPhone/git/commits/4dae1f0680d5bf7da550d3d58b9a16bd64df06d5,4dae1f0680d5bf7da550d3d58b9a16bd64df06d5,"Merge pull request #141 from andrewh42/master

openssl 1.1.x's default configuration results in app store rejection"
