node-webworker-threads,Lightweight Web Worker API implementation with native threads
username,timestamp,url,sha,message
audreyt,2019-02-15 09:20:07,https://api.github.com/repos/audreyt/node-webworker-threads/git/commits/5cdd2e09910f946d177d3707d32901eb7c9e0c06,5cdd2e09910f946d177d3707d32901eb7c9e0c06,* regen (but still crashes)
audreyt,2019-02-15 08:42:12,https://api.github.com/repos/audreyt/node-webworker-threads/git/commits/dfbbe267b83224e0d7eb82957fe07dcdc2122464,dfbbe267b83224e0d7eb82957fe07dcdc2122464,* Compatibility with Node 11
audreyt,2019-01-28 16:40:53,https://api.github.com/repos/audreyt/node-webworker-threads/git/commits/3b8e748710f4252ba3f81bfd95e289d557d5a59a,3b8e748710f4252ba3f81bfd95e289d557d5a59a,* 0.8.0
audreyt,2019-01-28 16:37:05,https://api.github.com/repos/audreyt/node-webworker-threads/git/commits/350dbfd3013683510571d0ea980a4160057c4e00,350dbfd3013683510571d0ea980a4160057c4e00,"Merge pull request #194 from mmig/feature_importScripts-path-resolving

#192 importScripts: resolve relative path against WebWorker location"
russaa,2019-01-25 20:04:30,https://api.github.com/repos/audreyt/node-webworker-threads/git/commits/6a1ba4b25387a73d58cee4e8aa124443b676b712,6a1ba4b25387a73d58cee4e8aa124443b676b712,removed debug output
russaa,2019-01-25 12:28:11,https://api.github.com/repos/audreyt/node-webworker-threads/git/commits/ad85faae398a99b4a1103b19812890425cdc069f,ad85faae398a99b4a1103b19812890425cdc069f,"importScripts: resolve relative path against WebWorker location instead of Current Working Directory

 * store location of WebWorker script as __filename
 * on importScripts: if imported path is no absolute URL, resolve against path of WebWorker's __filename

 * special treatment of non-URL paths (i.e. system file paths): ""guess"" (heuristic) if system file path is absolute
   * store Current Working Directory in WebWorker instance as __cwd
   * if system path is sub path to __cwd, treat as absolute (i.e. if __cwd is prefix of the path)
   * introduce escape character '!': if path starts with '!', treat the path as absolute path (i.e. do not resolve against WebWorker script location)"
audreyt,2018-08-31 12:02:53,https://api.github.com/repos/audreyt/node-webworker-threads/git/commits/bd33962707a44d0596d07709144f00b425c05725,bd33962707a44d0596d07709144f00b425c05725,* 0.7.17
audreyt,2018-06-29 06:39:03,https://api.github.com/repos/audreyt/node-webworker-threads/git/commits/8a4ae887224cfa45daa7707eae18a998474b4387,8a4ae887224cfa45daa7707eae18a998474b4387,* 0.7.16.
audreyt,2018-06-29 06:27:48,https://api.github.com/repos/audreyt/node-webworker-threads/git/commits/f2c4ac8e5fc7b853a281e23fdd8e1fc672cc8d36,f2c4ac8e5fc7b853a281e23fdd8e1fc672cc8d36,"Merge pull request #187 from garymathews/ISSUE_179

Fix Windows load delay validation for Node v10.x"
garymathews,2018-06-29 05:13:51,https://api.github.com/repos/audreyt/node-webworker-threads/git/commits/75b6246573e452adb16822c1c67cbc432acec6a5,75b6246573e452adb16822c1c67cbc432acec6a5,Fix Windows load delay validation for Node v10.x
audreyt,2018-06-15 09:50:38,https://api.github.com/repos/audreyt/node-webworker-threads/git/commits/099f23f731a69aa2f6bb82cebb48baf61f070362,099f23f731a69aa2f6bb82cebb48baf61f070362,"Merge pull request #185 from taoqf/master

add typescript definition"
taoqf,2018-06-13 11:20:06,https://api.github.com/repos/audreyt/node-webworker-threads/git/commits/a4532ad97718082a1878991a7c9abc16abf67c5e,a4532ad97718082a1878991a7c9abc16abf67c5e,fix: ts
taoqf,2018-06-13 09:05:51,https://api.github.com/repos/audreyt/node-webworker-threads/git/commits/205d7426968df72a8424f7a1febb300f3e522e30,205d7426968df72a8424f7a1febb300f3e522e30,ts: change return types
taoqf,2018-06-13 08:32:03,https://api.github.com/repos/audreyt/node-webworker-threads/git/commits/b24c19c92f71cfc1354347b2c27b5e6739d51fac,b24c19c92f71cfc1354347b2c27b5e6739d51fac,add type `this` at callback functions
taoqf,2018-06-13 08:01:08,https://api.github.com/repos/audreyt/node-webworker-threads/git/commits/7a72864337e8c7fb36925f735dca4b34a2da29a7,7a72864337e8c7fb36925f735dca4b34a2da29a7,add typescript definition
audreyt,2018-06-12 05:39:35,https://api.github.com/repos/audreyt/node-webworker-threads/git/commits/ca10de6004ab264864f6b499349d06974597c007,ca10de6004ab264864f6b499349d06974597c007,* 0.7.15
audreyt,2018-06-12 05:33:06,https://api.github.com/repos/audreyt/node-webworker-threads/git/commits/91c68f9cf408ff83e7bba50a5aa8dadaf9d410df,91c68f9cf408ff83e7bba50a5aa8dadaf9d410df,* Casting
audreyt,2018-06-12 05:26:28,https://api.github.com/repos/audreyt/node-webworker-threads/git/commits/836514d37546ab3a31934c4235c983313bd3cfee,836514d37546ab3a31934c4235c983313bd3cfee,* Try fixing it the other way
audreyt,2018-06-12 04:54:21,https://api.github.com/repos/audreyt/node-webworker-threads/git/commits/f50462618caf95142952d90dbef62186134b757b,f50462618caf95142952d90dbef62186134b757b,* Try to fix compilation on earlie nodes
audreyt,2018-06-12 01:31:43,https://api.github.com/repos/audreyt/node-webworker-threads/git/commits/03cfd0e947a3adcf9a542a893a295206d7f910d9,03cfd0e947a3adcf9a542a893a295206d7f910d9,* 0.7.14
audreyt,2018-06-12 01:27:42,https://api.github.com/repos/audreyt/node-webworker-threads/git/commits/11bac8ec0bdc31b04055d6c8d3527ab0a3fcf665,11bac8ec0bdc31b04055d6c8d3527ab0a3fcf665,"Merge pull request #184 from nicholasc/fix-arraybufferallocator

Fixed ambiguous reference to ArrayBufferAllocator"
nicholasc,2018-06-11 20:17:14,https://api.github.com/repos/audreyt/node-webworker-threads/git/commits/f626c22c9a1e30cf7059b2a62954fd0d5f352017,f626c22c9a1e30cf7059b2a62954fd0d5f352017,Fixed ambiguous reference to ArrayBufferAllocator
audreyt,2018-03-17 02:25:15,https://api.github.com/repos/audreyt/node-webworker-threads/git/commits/a4e3ff2155ab3adcfafabf9cce04dbb17446aae7,a4e3ff2155ab3adcfafabf9cce04dbb17446aae7,"Merge pull request #178 from swashcap/fix/nan-deprecations

Remove deprecated `Nan::ForceSet`"
audreyt,2018-03-17 02:25:07,https://api.github.com/repos/audreyt/node-webworker-threads/git/commits/20bd3ca9eb6db968c4bd57e5cc3a469e4483aa26,20bd3ca9eb6db968c4bd57e5cc3a469e4483aa26,"Merge pull request #145 from davisjam/Test22-End

Test22 - don't run forever"
swashcap,2018-03-17 00:24:01,https://api.github.com/repos/audreyt/node-webworker-threads/git/commits/4911e03a5e415e9e97ad7edde725ed4a4331030a,4911e03a5e415e9e97ad7edde725ed4a4331030a,fix(pkg): refactor deprecated Nan::ForceSet calls
