nvidia-docker,Build and run Docker containers leveraging NVIDIA GPUs
username,timestamp,url,sha,message
RenaudWasTaken,2019-09-13 22:21:16,https://api.github.com/repos/NVIDIA/nvidia-docker/git/commits/c8f2c1567d3f43106ca0a25128b50f399267a8aa,c8f2c1567d3f43106ca0a25128b50f399267a8aa,"Merge branch 'master' into 'master'

Update contributing.md to reflect the right project name

See merge request nvidia/container-toolkit/nvidia-docker!5"
RenaudWasTaken,2019-09-13 22:21:16,https://api.github.com/repos/NVIDIA/nvidia-docker/git/commits/2545ca0bfd3b382f0105dd88199a4079a98ac89a,2545ca0bfd3b382f0105dd88199a4079a98ac89a,"Update contributing.md to reflect the right project name

Signed-off-by: Renaud Gaubert <rgaubert@nvidia.com>"
Ethyling,2019-09-04 17:57:06,https://api.github.com/repos/NVIDIA/nvidia-docker/git/commits/0f10e4f8c53a14142557ca3ba3452120b2b53a60,0f10e4f8c53a14142557ca3ba3452120b2b53a60,"Bump to version 2.2.2

Signed-off-by: Jordan Jacobelli <jjacobelli@nvidia.com>"
RenaudWasTaken,2019-08-27 20:44:11,https://api.github.com/repos/NVIDIA/nvidia-docker/git/commits/7f35ddb77ea7000bd85a7b8f1acfde037c7a5e2a,7f35ddb77ea7000bd85a7b8f1acfde037c7a5e2a,"Merge branch 'readme-update' into 'master'

Miss-placement of single quote

See merge request nvidia/container-toolkit/nvidia-docker!3"
RenaudWasTaken,2019-08-26 18:37:46,https://api.github.com/repos/NVIDIA/nvidia-docker/git/commits/96f1d6f9bfe95cef3f4c961cc324f8d6b3ffc377,96f1d6f9bfe95cef3f4c961cc324f8d6b3ffc377,"Merge branch 'master' into 'master'

Add debian10 in README.md

See merge request nvidia/container-toolkit/nvidia-docker!4"
Ethyling,2019-08-26 16:46:28,https://api.github.com/repos/NVIDIA/nvidia-docker/git/commits/7bf0c0e9f8cd49b83d016aa030be0f61123424cb,7bf0c0e9f8cd49b83d016aa030be0f61123424cb,"Add debian10 in README.md

Signed-off-by: Jordan Jacobelli <jjacobelli@nvidia.com>"
Ethyling,2019-08-23 22:36:37,https://api.github.com/repos/NVIDIA/nvidia-docker/git/commits/479c80263adeb67d4ccc55fd0e14ed7ab7ed7550,479c80263adeb67d4ccc55fd0e14ed7ab7ed7550,"Bump to version 2.2.1

Signed-off-by: Jordan Jacobelli <jjacobelli@nvidia.com>"
dev-zero,2019-08-23 09:03:01,https://api.github.com/repos/NVIDIA/nvidia-docker/git/commits/ee1c56f9e95b49c464f2407f69a1353e142ab0ab,ee1c56f9e95b49c464f2407f69a1353e142ab0ab,fix duplicated DOCKER/RUNTIME_VERSION ENV/ARG declarations
dev-zero,2018-07-12 13:35:01,https://api.github.com/repos/NVIDIA/nvidia-docker/git/commits/f881009618be4bd6099b026293f98ef99140d507,f881009618be4bd6099b026293f98ef99140d507,"Add openSUSE Leap 15.1 support

This requires support for openSUSE in the nvidia-container-runtime, see:

  https://github.com/NVIDIA/nvidia-container-runtime/pull/32

Fixes #657

Signed-off-by: Tiziano Müller <tiziano.mueller@chem.uzh.ch>"
RenaudWasTaken,2019-08-14 23:41:36,https://api.github.com/repos/NVIDIA/nvidia-docker/git/commits/9113027bd58f0d9fd323842dda7e96351c34e1d0,9113027bd58f0d9fd323842dda7e96351c34e1d0,"Remove CLA

Signed-off-by: Renaud Gaubert <rgaubert@nvidia.com>"
