grape,An opinionated framework for creating REST-like APIs in Ruby.
username,timestamp,url,sha,message
myxoh,2019-09-06 13:21:22,https://api.github.com/repos/ruby-grape/grape/git/commits/45b12881f0a886f33d99f2f1d942a1ce9ef81171,45b12881f0a886f33d99f2f1d942a1ce9ef81171,"[AutoLoad] Autoload Fixes (#1904)

* [Autoload] allows all bits of Grape to be autoloaded

* [AutoLoad] creates a compile! method to pre load an API class

* [AutoLoad] Addresses rubocop rules, and adds a readme line

* [AutoLoad] Adds changes to changelog

* Addresses issues with danger

* Makes sure the check happens inside the Mutex

* Syntax on the README

* [AutoLoad] does not take the lock to try to compile is an instance is already present

* [AutoLoad] Tests the new methods compile! and instance_for_rack"
dblock,2019-08-30 21:45:11,https://api.github.com/repos/ruby-grape/grape/git/commits/5476b2763ab09877fe3fa67165d8c09f66b89307,5476b2763ab09877fe3fa67165d8c09f66b89307,"Merge pull request #1903 from bikolya/fix-nested-params-renaming

Fix Hash params renaming"
bikolya,2019-08-30 12:30:45,https://api.github.com/repos/ruby-grape/grape/git/commits/c57d97c792ed5b013757c4d5219434f0f20681f0,c57d97c792ed5b013757c4d5219434f0f20681f0,Fix Hash params renaming
Bhacaz,2019-08-13 14:37:57,https://api.github.com/repos/ruby-grape/grape/git/commits/aadbd0d47147044effd1bc023d28015dc5142661,aadbd0d47147044effd1bc023d28015dc5142661,Define Boolean for Grape::API::Instance (#1900)
dblock,2019-07-25 21:35:02,https://api.github.com/repos/ruby-grape/grape/git/commits/f4c9525df18de064f0148deba012fc461747203c,f4c9525df18de064f0148deba012fc461747203c,"Merge pull request #1898 from Bhacaz/refactor_validator_factory

Memory profiling fix, Refactor ValidatorFactory"
Bhacaz,2019-07-25 17:32:59,https://api.github.com/repos/ruby-grape/grape/git/commits/bcba3acb0cbc5c90530b4c817522614a7f3d7cb0,bcba3acb0cbc5c90530b4c817522614a7f3d7cb0,Read options validator_class in ValidatorFactory
Bhacaz,2019-07-25 12:23:50,https://api.github.com/repos/ruby-grape/grape/git/commits/d774a3e603435caeec9f3b3d7583b28b46278190,d774a3e603435caeec9f3b3d7583b28b46278190,Rename full_name variable
Bhacaz,2019-07-24 18:04:15,https://api.github.com/repos/ruby-grape/grape/git/commits/549e1bd84bd39dd63357d12a90a39d23b900279f,549e1bd84bd39dd63357d12a90a39d23b900279f,"Refactor ValidatorFactory to use class method.

And other minor memory leak fix"
Jason-Cooke,2019-07-10 21:38:47,https://api.github.com/repos/ruby-grape/grape/git/commits/57cb45d314339f36d403b7c1658a6417fcae8fae,57cb45d314339f36d403b7c1658a6417fcae8fae,docs: fix typo
myxoh,2019-07-05 16:18:22,https://api.github.com/repos/ruby-grape/grape/git/commits/164f64fb9f92440256787ba30af39b4cdc5b4617,164f64fb9f92440256787ba30af39b4cdc5b4617,"Makes sure Grape::API behaves as a Rack::App  (#1893)

Makes sure Grape::API behaves as a Rack::App by calling: 'call' on the first mounted instance rather than the base instance (which is never mounted) which will have the environment information as to where it was mounted."
myxoh,2019-06-13 10:51:33,https://api.github.com/repos/ruby-grape/grape/git/commits/52f38cd6d4bf2c98ec330d876da2f8ba3e59db7e,52f38cd6d4bf2c98ec330d876da2f8ba3e59db7e,"Preparing for next development iteration, 1.2.5"
myxoh,2019-06-13 10:46:41,https://api.github.com/repos/ruby-grape/grape/git/commits/97492a5e37c66c9b78ab0396300e9bc090d30453,97492a5e37c66c9b78ab0396300e9bc090d30453,"Preparing for release, 1.2.4"
dblock,2019-06-11 02:21:48,https://api.github.com/repos/ruby-grape/grape/git/commits/51123cdcc59367b2946b1df70965dcec8ddd8966,51123cdcc59367b2946b1df70965dcec8ddd8966,"Merge pull request #1888 from myxoh/api_configuration

More powerful API Configuration"
myxoh,2019-06-10 13:00:05,https://api.github.com/repos/ruby-grape/grape/git/commits/ea4da8c4304b5522cb71c75d5d528347ee80fcf9,ea4da8c4304b5522cb71c75d5d528347ee80fcf9,Changes conditional to given
myxoh,2019-06-10 12:30:03,https://api.github.com/repos/ruby-grape/grape/git/commits/dec5b8dbcebd12e3112f1ef108f054f218482926,dec5b8dbcebd12e3112f1ef108f054f218482926,Renames on_mounted to mounted
myxoh,2019-06-10 12:28:12,https://api.github.com/repos/ruby-grape/grape/git/commits/8fccca3c4a06bd4d36b1dca60591a7050a32d9f4,8fccca3c4a06bd4d36b1dca60591a7050a32d9f4,Renames api_configuration to configuration
myxoh,2019-06-06 14:58:16,https://api.github.com/repos/ruby-grape/grape/git/commits/2fb8cdc51df4b9d216cec076f592ef03452aafd1,2fb8cdc51df4b9d216cec076f592ef03452aafd1,Adds to changelog
myxoh,2019-06-06 14:49:55,https://api.github.com/repos/ruby-grape/grape/git/commits/0cd837556e4df497c97ddf43599d0155b837f7ee,0cd837556e4df497c97ddf43599d0155b837f7ee,Updates documentation
myxoh,2019-06-06 14:41:45,https://api.github.com/repos/ruby-grape/grape/git/commits/4e00b074f4cae39d3e9978bc35cc0ecb9b62b6fe,4e00b074f4cae39d3e9978bc35cc0ecb9b62b6fe,More dynamic configurations
myxoh,2019-06-06 13:35:59,https://api.github.com/repos/ruby-grape/grape/git/commits/e9780494932025686e2c758b9a4fb0e0767507be,e9780494932025686e2c758b9a4fb0e0767507be,Rename configuration to api_configuration
myxoh,2019-06-06 13:27:47,https://api.github.com/repos/ruby-grape/grape/git/commits/69f23372755ef8709426338c2cf7d142c9bebb76,69f23372755ef8709426338c2cf7d142c9bebb76,Adds configuration to describe param
myxoh,2019-06-05 18:02:15,https://api.github.com/repos/ruby-grape/grape/git/commits/0c5ce7ee48f85b737b5d7645e7aacd165e7244d7,0c5ce7ee48f85b737b5d7645e7aacd165e7244d7,Adds configurations in various scopes
carlism,2019-05-17 14:25:38,https://api.github.com/repos/ruby-grape/grape/git/commits/f02129282bef07281a99fcd4c7fd6b293dd54a3d,f02129282bef07281a99fcd4c7fd6b293dd54a3d,"Documentation to explain request header casing (#1887)

Closes #1882"
dblock,2019-05-06 14:55:35,https://api.github.com/repos/ruby-grape/grape/git/commits/a4f23f7281c8e573df0a6e1744f85afa672dff54,a4f23f7281c8e573df0a6e1744f85afa672dff54,"Merge pull request #1884 from tokachev/change-alias-naming

Change misleading naming of alias"
wentaoliu,2019-04-18 18:12:24,https://api.github.com/repos/ruby-grape/grape/git/commits/e26ae618b86920b19b1a98945ba7d6e953a9b989,e26ae618b86920b19b1a98945ba7d6e953a9b989,Update mounting instructions for Rails 5&6 in README (#1879)
dandehavilland,2019-04-16 12:21:46,https://api.github.com/repos/ruby-grape/grape/git/commits/6aa32824be74f65214e81d8c0d4cb0c406887c1c,6aa32824be74f65214e81d8c0d4cb0c406887c1c,Fix const errors being hidden by bug in const_missing (#1876)
dm1try,2019-03-15 16:01:22,https://api.github.com/repos/ruby-grape/grape/git/commits/51217ea2b2d39ff7268feef93838bec880c6fd35,51217ea2b2d39ff7268feef93838bec880c6fd35,"Merge pull request #1873 from FranklinYu/patch/readme

Remove Git.legal"
dm1try,2019-03-15 16:00:38,https://api.github.com/repos/ruby-grape/grape/git/commits/534d8450a66efa45b7809705fcd818b4c6b1c582,534d8450a66efa45b7809705fcd818b4c6b1c582,"Merge pull request #1872 from Harwood/patch-1

Add missing endpoint to Remounting example."
FranklinYu,2019-03-15 13:16:36,https://api.github.com/repos/ruby-grape/grape/git/commits/53637b7827bafdc68fc6dc739ae2facf5a1b8ca4,53637b7827bafdc68fc6dc739ae2facf5a1b8ca4,"Remove Git.legal

The service is discontinued."
Harwood,2019-03-14 21:36:36,https://api.github.com/repos/ruby-grape/grape/git/commits/5e51364711b8725194bbe4a1e6b9878b4086cb4d,5e51364711b8725194bbe4a1e6b9878b4086cb4d,Add missing endpoint to Remounting example.
dm1try,2019-03-13 17:04:25,https://api.github.com/repos/ruby-grape/grape/git/commits/f8245217b4f20db733d07635b8a3a85794c688b7,f8245217b4f20db733d07635b8a3a85794c688b7,"Merge pull request #1868 from ksss/fix-with_indifferent_access

Fix NoMethodError with none Hash params"
anaumov,2019-03-12 19:56:04,https://api.github.com/repos/ruby-grape/grape/git/commits/ab184d162b761bf47498d2d3a4c0878a3373341e,ab184d162b761bf47498d2d3a4c0878a3373341e,[#1719] Fix missing headers before error! call (#1869)
